cdid,PRODUCT,AREA,DIRECTION,BASIS,PRICE,SEASADJ,PERIOD
P4O9,23.3,RW,IM,BOP,CP,NSA,Q
P4TP,23.3,RW,IM,BOP,CP,SA,Q
P4Z7,23.3,RW,IM,BOP,CVM,NSA,Q
P56N,23.3,RW,IM,BOP,CVM,SA,Q
P2QL,23.3,WW,EX,BOP,CP,NSA,Q
P2W3,23.3,WW,EX,BOP,CP,SA,Q
P33J,23.3,WW,EX,BOP,CVM,NSA,Q
P38Z,23.3,WW,EX,BOP,CVM,SA,Q
P24P,23.3,WW,IM,BOP,CP,NSA,Q
P2A7,23.3,WW,IM,BOP,CP,SA,Q
P2FN,23.3,WW,IM,BOP,CVM,NSA,Q
P2L5,23.3,WW,IM,BOP,CVM,SA,Q
P42E,23.4,EU,EX,BOP,CP,NSA,Q
P47U,23.4,EU,EX,BOP,CP,SA,Q
P4DC,23.4,EU,EX,BOP,CVM,NSA,Q
P4IS,23.4,EU,EX,BOP,CVM,SA,Q
P3EI,23.4,EU,IM,BOP,CP,NSA,Q
P3JY,23.4,EU,IM,BOP,CP,SA,Q
P3PG,23.4,EU,IM,BOP,CVM,NSA,Q
P3UW,23.4,EU,IM,BOP,CVM,SA,Q
P5C6,23.4,RW,EX,BOP,CP,NSA,Q
P5HM,23.4,RW,EX,BOP,CP,SA,Q
P5N4,23.4,RW,EX,BOP,CVM,NSA,Q
P5SK,23.4,RW,EX,BOP,CVM,SA,Q
P4OA,23.4,RW,IM,BOP,CP,NSA,Q
P4TQ,23.4,RW,IM,BOP,CP,SA,Q
P4Z8,23.4,RW,IM,BOP,CVM,NSA,Q
P56O,23.4,RW,IM,BOP,CVM,SA,Q
P2QM,23.4,WW,EX,BOP,CP,NSA,Q
P2W4,23.4,WW,EX,BOP,CP,SA,Q
P33K,23.4,WW,EX,BOP,CVM,NSA,Q
P392,23.4,WW,EX,BOP,CVM,SA,Q
P24Q,23.4,WW,IM,BOP,CP,NSA,Q
P2A8,23.4,WW,IM,BOP,CP,SA,Q
P2FO,23.4,WW,IM,BOP,CVM,NSA,Q
P2L6,23.4,WW,IM,BOP,CVM,SA,Q
P42F,23.5,EU,EX,BOP,CP,NSA,Q
P47V,23.5,EU,EX,BOP,CP,SA,Q
P4DD,23.5,EU,EX,BOP,CVM,NSA,Q
P4IT,23.5,EU,EX,BOP,CVM,SA,Q
P3EJ,23.5,EU,IM,BOP,CP,NSA,Q
P3JZ,23.5,EU,IM,BOP,CP,SA,Q
P3PH,23.5,EU,IM,BOP,CVM,NSA,Q
P3UX,23.5,EU,IM,BOP,CVM,SA,Q
P5C7,23.5,RW,EX,BOP,CP,NSA,Q
P5HN,23.5,RW,EX,BOP,CP,SA,Q
P5N5,23.5,RW,EX,BOP,CVM,NSA,Q
P5SL,23.5,RW,EX,BOP,CVM,SA,Q
P4OB,23.5,RW,IM,BOP,CP,NSA,Q
P4TR,23.5,RW,IM,BOP,CP,SA,Q
P4Z9,23.5,RW,IM,BOP,CVM,NSA,Q
P56P,23.5,RW,IM,BOP,CVM,SA,Q
P2QN,23.5,WW,EX,BOP,CP,NSA,Q
P2W5,23.5,WW,EX,BOP,CP,SA,Q
P33L,23.5,WW,EX,BOP,CVM,NSA,Q
P393,23.5,WW,EX,BOP,CVM,SA,Q
P24R,23.5,WW,IM,BOP,CP,NSA,Q
P2A9,23.5,WW,IM,BOP,CP,SA,Q
P2FP,23.5,WW,IM,BOP,CVM,NSA,Q
P2L7,23.5,WW,IM,BOP,CVM,SA,Q
P42G,23.6,EU,EX,BOP,CP,NSA,Q
P47W,23.6,EU,EX,BOP,CP,SA,Q
P4DE,23.6,EU,EX,BOP,CVM,NSA,Q
P4IU,23.6,EU,EX,BOP,CVM,SA,Q
P3EK,23.6,EU,IM,BOP,CP,NSA,Q
P3K2,23.6,EU,IM,BOP,CP,SA,Q
P3PI,23.6,EU,IM,BOP,CVM,NSA,Q
P3UY,23.6,EU,IM,BOP,CVM,SA,Q
P5C8,23.6,RW,EX,BOP,CP,NSA,Q
P5HO,23.6,RW,EX,BOP,CP,SA,Q
P5N6,23.6,RW,EX,BOP,CVM,NSA,Q
P5SM,23.6,RW,EX,BOP,CVM,SA,Q
P4OC,23.6,RW,IM,BOP,CP,NSA,Q
P4TS,23.6,RW,IM,BOP,CP,SA,Q
P4ZA,23.6,RW,IM,BOP,CVM,NSA,Q
P56Q,23.6,RW,IM,BOP,CVM,SA,Q
P2QO,23.6,WW,EX,BOP,CP,NSA,Q
P2W6,23.6,WW,EX,BOP,CP,SA,Q
P33M,23.6,WW,EX,BOP,CVM,NSA,Q
P394,23.6,WW,EX,BOP,CVM,SA,Q
P24S,23.6,WW,IM,BOP,CP,NSA,Q
P2AA,23.6,WW,IM,BOP,CP,SA,Q
P2FQ,23.6,WW,IM,BOP,CVM,NSA,Q
P2L8,23.6,WW,IM,BOP,CVM,SA,Q
P42H,23.7,EU,EX,BOP,CP,NSA,Q
P47X,23.7,EU,EX,BOP,CP,SA,Q
P4DF,23.7,EU,EX,BOP,CVM,NSA,Q
P4IV,23.7,EU,EX,BOP,CVM,SA,Q
P3EL,23.7,EU,IM,BOP,CP,NSA,Q
P3K3,23.7,EU,IM,BOP,CP,SA,Q
P3PJ,23.7,EU,IM,BOP,CVM,NSA,Q
P3UZ,23.7,EU,IM,BOP,CVM,SA,Q
P5C9,23.7,RW,EX,BOP,CP,NSA,Q
P5HP,23.7,RW,EX,BOP,CP,SA,Q
P5N7,23.7,RW,EX,BOP,CVM,NSA,Q
P5SN,23.7,RW,EX,BOP,CVM,SA,Q
P4OD,23.7,RW,IM,BOP,CP,NSA,Q
P4TT,23.7,RW,IM,BOP,CP,SA,Q
P4ZB,23.7,RW,IM,BOP,CVM,NSA,Q
P56R,23.7,RW,IM,BOP,CVM,SA,Q
P2QP,23.7,WW,EX,BOP,CP,NSA,Q
P2W7,23.7,WW,EX,BOP,CP,SA,Q
P33N,23.7,WW,EX,BOP,CVM,NSA,Q
P395,23.7,WW,EX,BOP,CVM,SA,Q
P24T,23.7,WW,IM,BOP,CP,NSA,Q
P2AB,23.7,WW,IM,BOP,CP,SA,Q
P2FR,23.7,WW,IM,BOP,CVM,NSA,Q
P2L9,23.7,WW,IM,BOP,CVM,SA,Q
P42I,23.9,EU,EX,BOP,CP,NSA,Q
P47Y,23.9,EU,EX,BOP,CP,SA,Q
P4DG,23.9,EU,EX,BOP,CVM,NSA,Q
P4IW,23.9,EU,EX,BOP,CVM,SA,Q
P3EM,23.9,EU,IM,BOP,CP,NSA,Q
P3K4,23.9,EU,IM,BOP,CP,SA,Q
P3PK,23.9,EU,IM,BOP,CVM,NSA,Q
P3V2,23.9,EU,IM,BOP,CVM,SA,Q
P5CA,23.9,RW,EX,BOP,CP,NSA,Q
P5HQ,23.9,RW,EX,BOP,CP,SA,Q
P5N8,23.9,RW,EX,BOP,CVM,NSA,Q
P5SO,23.9,RW,EX,BOP,CVM,SA,Q
P4OE,23.9,RW,IM,BOP,CP,NSA,Q
P4TU,23.9,RW,IM,BOP,CP,SA,Q
P4ZC,23.9,RW,IM,BOP,CVM,NSA,Q
P56S,23.9,RW,IM,BOP,CVM,SA,Q
P2QQ,23.9,WW,EX,BOP,CP,NSA,Q
P2W8,23.9,WW,EX,BOP,CP,SA,Q
P33O,23.9,WW,EX,BOP,CVM,NSA,Q
P396,23.9,WW,EX,BOP,CVM,SA,Q
P24U,23.9,WW,IM,BOP,CP,NSA,Q
P2AC,23.9,WW,IM,BOP,CP,SA,Q
P2FS,23.9,WW,IM,BOP,CVM,NSA,Q
P2LA,23.9,WW,IM,BOP,CVM,SA,Q
P42J,24,EU,EX,BOP,CP,NSA,Q
P47Z,24,EU,EX,BOP,CP,SA,Q
P4DH,24,EU,EX,BOP,CVM,NSA,Q
P4IX,24,EU,EX,BOP,CVM,SA,Q
P3EN,24,EU,IM,BOP,CP,NSA,Q
P3K5,24,EU,IM,BOP,CP,SA,Q
P3PL,24,EU,IM,BOP,CVM,NSA,Q
P3V3,24,EU,IM,BOP,CVM,SA,Q
P5CB,24,RW,EX,BOP,CP,NSA,Q
P5HR,24,RW,EX,BOP,CP,SA,Q
P5N9,24,RW,EX,BOP,CVM,NSA,Q
P5SP,24,RW,EX,BOP,CVM,SA,Q
P4OF,24,RW,IM,BOP,CP,NSA,Q
P4TV,24,RW,IM,BOP,CP,SA,Q
P4ZD,24,RW,IM,BOP,CVM,NSA,Q
P56T,24,RW,IM,BOP,CVM,SA,Q
P2QR,24,WW,EX,BOP,CP,NSA,Q
P2W9,24,WW,EX,BOP,CP,SA,Q
P33P,24,WW,EX,BOP,CVM,NSA,Q
P397,24,WW,EX,BOP,CVM,SA,Q
P24V,24,WW,IM,BOP,CP,NSA,Q
P2AD,24,WW,IM,BOP,CP,SA,Q
P2FT,24,WW,IM,BOP,CVM,NSA,Q
P2LB,24,WW,IM,BOP,CVM,SA,Q
P42K,24.1,EU,EX,BOP,CP,NSA,Q
P482,24.1,EU,EX,BOP,CP,SA,Q
P4DI,24.1,EU,EX,BOP,CVM,NSA,Q
P4IY,24.1,EU,EX,BOP,CVM,SA,Q
P3EO,24.1,EU,IM,BOP,CP,NSA,Q
P3K6,24.1,EU,IM,BOP,CP,SA,Q
P3PM,24.1,EU,IM,BOP,CVM,NSA,Q
P3V4,24.1,EU,IM,BOP,CVM,SA,Q
P5CC,24.1,RW,EX,BOP,CP,NSA,Q
P5HS,24.1,RW,EX,BOP,CP,SA,Q
P5NA,24.1,RW,EX,BOP,CVM,NSA,Q
P5SQ,24.1,RW,EX,BOP,CVM,SA,Q
P4OG,24.1,RW,IM,BOP,CP,NSA,Q
P4TW,24.1,RW,IM,BOP,CP,SA,Q
P4ZE,24.1,RW,IM,BOP,CVM,NSA,Q
P56U,24.1,RW,IM,BOP,CVM,SA,Q
P2QS,24.1,WW,EX,BOP,CP,NSA,Q
P2WA,24.1,WW,EX,BOP,CP,SA,Q
P33Q,24.1,WW,EX,BOP,CVM,NSA,Q
P398,24.1,WW,EX,BOP,CVM,SA,Q
P24W,24.1,WW,IM,BOP,CP,NSA,Q
P2AE,24.1,WW,IM,BOP,CP,SA,Q
P2FU,24.1,WW,IM,BOP,CVM,NSA,Q
P2LC,24.1,WW,IM,BOP,CVM,SA,Q
P42M,24.3,EU,EX,BOP,CP,NSA,Q
P484,24.3,EU,EX,BOP,CP,SA,Q
P4DK,24.3,EU,EX,BOP,CVM,NSA,Q
P4J2,24.3,EU,EX,BOP,CVM,SA,Q
P3EQ,24.3,EU,IM,BOP,CP,NSA,Q
P3K8,24.3,EU,IM,BOP,CP,SA,Q
P3PO,24.3,EU,IM,BOP,CVM,NSA,Q
P3V6,24.3,EU,IM,BOP,CVM,SA,Q
P5CE,24.3,RW,EX,BOP,CP,NSA,Q
P5HU,24.3,RW,EX,BOP,CP,SA,Q
P5NC,24.3,RW,EX,BOP,CVM,NSA,Q
P5SS,24.3,RW,EX,BOP,CVM,SA,Q
P4OI,24.3,RW,IM,BOP,CP,NSA,Q
P4TY,24.3,RW,IM,BOP,CP,SA,Q
P4ZG,24.3,RW,IM,BOP,CVM,NSA,Q
P56W,24.3,RW,IM,BOP,CVM,SA,Q
P2QU,24.3,WW,EX,BOP,CP,NSA,Q
P2WC,24.3,WW,EX,BOP,CP,SA,Q
P33S,24.3,WW,EX,BOP,CVM,NSA,Q
P39A,24.3,WW,EX,BOP,CVM,SA,Q
P24Y,24.3,WW,IM,BOP,CP,NSA,Q
P2AG,24.3,WW,IM,BOP,CP,SA,Q
P2FW,24.3,WW,IM,BOP,CVM,NSA,Q
P2LE,24.3,WW,IM,BOP,CVM,SA,Q
P42N,24.4,EU,EX,BOP,CP,NSA,Q
P485,24.4,EU,EX,BOP,CP,SA,Q
P4DL,24.4,EU,EX,BOP,CVM,NSA,Q
P4J3,24.4,EU,EX,BOP,CVM,SA,Q
P3ER,24.4,EU,IM,BOP,CP,NSA,Q
P3K9,24.4,EU,IM,BOP,CP,SA,Q
P3PP,24.4,EU,IM,BOP,CVM,NSA,Q
P3V7,24.4,EU,IM,BOP,CVM,SA,Q
P5CF,24.4,RW,EX,BOP,CP,NSA,Q
P5HV,24.4,RW,EX,BOP,CP,SA,Q
P5ND,24.4,RW,EX,BOP,CVM,NSA,Q
P5ST,24.4,RW,EX,BOP,CVM,SA,Q
P4OJ,24.4,RW,IM,BOP,CP,NSA,Q
P4TZ,24.4,RW,IM,BOP,CP,SA,Q
P4ZH,24.4,RW,IM,BOP,CVM,NSA,Q
P56X,24.4,RW,IM,BOP,CVM,SA,Q
P2QV,24.4,WW,EX,BOP,CP,NSA,Q
P2WD,24.4,WW,EX,BOP,CP,SA,Q
P33T,24.4,WW,EX,BOP,CVM,NSA,Q
P39B,24.4,WW,EX,BOP,CVM,SA,Q
P24Z,24.4,WW,IM,BOP,CP,NSA,Q
P2AH,24.4,WW,IM,BOP,CP,SA,Q
P2FX,24.4,WW,IM,BOP,CVM,NSA,Q
P2LF,24.4,WW,IM,BOP,CVM,SA,Q
P42O,24.5,EU,EX,BOP,CP,NSA,Q
P486,24.5,EU,EX,BOP,CP,SA,Q
P4DM,24.5,EU,EX,BOP,CVM,NSA,Q
P4J4,24.5,EU,EX,BOP,CVM,SA,Q
P3ES,24.5,EU,IM,BOP,CP,NSA,Q
P3KA,24.5,EU,IM,BOP,CP,SA,Q
P3PQ,24.5,EU,IM,BOP,CVM,NSA,Q
P3V8,24.5,EU,IM,BOP,CVM,SA,Q
P5CG,24.5,RW,EX,BOP,CP,NSA,Q
P5HW,24.5,RW,EX,BOP,CP,SA,Q
P5NE,24.5,RW,EX,BOP,CVM,NSA,Q
P5SU,24.5,RW,EX,BOP,CVM,SA,Q
P4OK,24.5,RW,IM,BOP,CP,NSA,Q
P4U2,24.5,RW,IM,BOP,CP,SA,Q
P4ZI,24.5,RW,IM,BOP,CVM,NSA,Q
P56Y,24.5,RW,IM,BOP,CVM,SA,Q
P2QW,24.5,WW,EX,BOP,CP,NSA,Q
P2WE,24.5,WW,EX,BOP,CP,SA,Q
P33U,24.5,WW,EX,BOP,CVM,NSA,Q
P39C,24.5,WW,EX,BOP,CVM,SA,Q
P252,24.5,WW,IM,BOP,CP,NSA,Q
P2AI,24.5,WW,IM,BOP,CP,SA,Q
P2FY,24.5,WW,IM,BOP,CVM,NSA,Q
P2LG,24.5,WW,IM,BOP,CVM,SA,Q
P42P,25,EU,EX,BOP,CP,NSA,Q
P487,25,EU,EX,BOP,CP,SA,Q
P4DN,25,EU,EX,BOP,CVM,NSA,Q
P4J5,25,EU,EX,BOP,CVM,SA,Q
P3ET,25,EU,IM,BOP,CP,NSA,Q
P3KB,25,EU,IM,BOP,CP,SA,Q
P3PR,25,EU,IM,BOP,CVM,NSA,Q
P3V9,25,EU,IM,BOP,CVM,SA,Q
P5CH,25,RW,EX,BOP,CP,NSA,Q
P5HX,25,RW,EX,BOP,CP,SA,Q
P5NF,25,RW,EX,BOP,CVM,NSA,Q
P5SV,25,RW,EX,BOP,CVM,SA,Q
P4OL,25,RW,IM,BOP,CP,NSA,Q
P4U3,25,RW,IM,BOP,CP,SA,Q
P4ZJ,25,RW,IM,BOP,CVM,NSA,Q
P56Z,25,RW,IM,BOP,CVM,SA,Q
P2QX,25,WW,EX,BOP,CP,NSA,Q
P2WF,25,WW,EX,BOP,CP,SA,Q
P33V,25,WW,EX,BOP,CVM,NSA,Q
P39D,25,WW,EX,BOP,CVM,SA,Q
P253,25,WW,IM,BOP,CP,NSA,Q
P2AJ,25,WW,IM,BOP,CP,SA,Q
P2FZ,25,WW,IM,BOP,CVM,NSA,Q
P2LH,25,WW,IM,BOP,CVM,SA,Q
P42Q,25.1,EU,EX,BOP,CP,NSA,Q
P488,25.1,EU,EX,BOP,CP,SA,Q
P4DO,25.1,EU,EX,BOP,CVM,NSA,Q
P4J6,25.1,EU,EX,BOP,CVM,SA,Q
P3EU,25.1,EU,IM,BOP,CP,NSA,Q
P3KC,25.1,EU,IM,BOP,CP,SA,Q
P3PS,25.1,EU,IM,BOP,CVM,NSA,Q
P3VA,25.1,EU,IM,BOP,CVM,SA,Q
P5CI,25.1,RW,EX,BOP,CP,NSA,Q
P5HY,25.1,RW,EX,BOP,CP,SA,Q
P5NG,25.1,RW,EX,BOP,CVM,NSA,Q
P5SW,25.1,RW,EX,BOP,CVM,SA,Q
P4OM,25.1,RW,IM,BOP,CP,NSA,Q
P4U4,25.1,RW,IM,BOP,CP,SA,Q
P4ZK,25.1,RW,IM,BOP,CVM,NSA,Q
P572,25.1,RW,IM,BOP,CVM,SA,Q
P2QY,25.1,WW,EX,BOP,CP,NSA,Q
P2WG,25.1,WW,EX,BOP,CP,SA,Q
P33W,25.1,WW,EX,BOP,CVM,NSA,Q
P39E,25.1,WW,EX,BOP,CVM,SA,Q
P254,25.1,WW,IM,BOP,CP,NSA,Q
P2AK,25.1,WW,IM,BOP,CP,SA,Q
P2G2,25.1,WW,IM,BOP,CVM,NSA,Q
P2LI,25.1,WW,IM,BOP,CVM,SA,Q
P42R,25.2,EU,EX,BOP,CP,NSA,Q
P489,25.2,EU,EX,BOP,CP,SA,Q
P4DP,25.2,EU,EX,BOP,CVM,NSA,Q
P4J7,25.2,EU,EX,BOP,CVM,SA,Q
P3EV,25.2,EU,IM,BOP,CP,NSA,Q
P3KD,25.2,EU,IM,BOP,CP,SA,Q
P3PT,25.2,EU,IM,BOP,CVM,NSA,Q
P3VB,25.2,EU,IM,BOP,CVM,SA,Q
P5CJ,25.2,RW,EX,BOP,CP,NSA,Q
P5HZ,25.2,RW,EX,BOP,CP,SA,Q
P5NH,25.2,RW,EX,BOP,CVM,NSA,Q
P5SX,25.2,RW,EX,BOP,CVM,SA,Q
P4ON,25.2,RW,IM,BOP,CP,NSA,Q
P4U5,25.2,RW,IM,BOP,CP,SA,Q
P4ZL,25.2,RW,IM,BOP,CVM,NSA,Q
P573,25.2,RW,IM,BOP,CVM,SA,Q
P2QZ,25.2,WW,EX,BOP,CP,NSA,Q
P2WH,25.2,WW,EX,BOP,CP,SA,Q
P33X,25.2,WW,EX,BOP,CVM,NSA,Q
P39F,25.2,WW,EX,BOP,CVM,SA,Q
P255,25.2,WW,IM,BOP,CP,NSA,Q
P2AL,25.2,WW,IM,BOP,CP,SA,Q
P2G3,25.2,WW,IM,BOP,CVM,NSA,Q
P2LJ,25.2,WW,IM,BOP,CVM,SA,Q
P42S,25.3,EU,EX,BOP,CP,NSA,Q
P48A,25.3,EU,EX,BOP,CP,SA,Q
P4DQ,25.3,EU,EX,BOP,CVM,NSA,Q
P4J8,25.3,EU,EX,BOP,CVM,SA,Q
P3EW,25.3,EU,IM,BOP,CP,NSA,Q
P3KE,25.3,EU,IM,BOP,CP,SA,Q
P3PU,25.3,EU,IM,BOP,CVM,NSA,Q
P3VC,25.3,EU,IM,BOP,CVM,SA,Q
P5CK,25.3,RW,EX,BOP,CP,NSA,Q
P5I2,25.3,RW,EX,BOP,CP,SA,Q
P5NI,25.3,RW,EX,BOP,CVM,NSA,Q
P5SY,25.3,RW,EX,BOP,CVM,SA,Q
P4OO,25.3,RW,IM,BOP,CP,NSA,Q
P4U6,25.3,RW,IM,BOP,CP,SA,Q
P4ZM,25.3,RW,IM,BOP,CVM,NSA,Q
P574,25.3,RW,IM,BOP,CVM,SA,Q
P2R2,25.3,WW,EX,BOP,CP,NSA,Q
P2WI,25.3,WW,EX,BOP,CP,SA,Q
P33Y,25.3,WW,EX,BOP,CVM,NSA,Q
P39G,25.3,WW,EX,BOP,CVM,SA,Q
P256,25.3,WW,IM,BOP,CP,NSA,Q
P2AM,25.3,WW,IM,BOP,CP,SA,Q
P2G4,25.3,WW,IM,BOP,CVM,NSA,Q
P2LK,25.3,WW,IM,BOP,CVM,SA,Q
P42T,25.4,EU,EX,BOP,CP,NSA,Q
P48B,25.4,EU,EX,BOP,CP,SA,Q
P4DR,25.4,EU,EX,BOP,CVM,NSA,Q
P4J9,25.4,EU,EX,BOP,CVM,SA,Q
P3EX,25.4,EU,IM,BOP,CP,NSA,Q
P3KF,25.4,EU,IM,BOP,CP,SA,Q
P3PV,25.4,EU,IM,BOP,CVM,NSA,Q
P3VD,25.4,EU,IM,BOP,CVM,SA,Q
P5CL,25.4,RW,EX,BOP,CP,NSA,Q
P5I3,25.4,RW,EX,BOP,CP,SA,Q
P5NJ,25.4,RW,EX,BOP,CVM,NSA,Q
P5SZ,25.4,RW,EX,BOP,CVM,SA,Q
P4OP,25.4,RW,IM,BOP,CP,NSA,Q
P4U7,25.4,RW,IM,BOP,CP,SA,Q
P4ZN,25.4,RW,IM,BOP,CVM,NSA,Q
P575,25.4,RW,IM,BOP,CVM,SA,Q
P2R3,25.4,WW,EX,BOP,CP,NSA,Q
P2WJ,25.4,WW,EX,BOP,CP,SA,Q
P33Z,25.4,WW,EX,BOP,CVM,NSA,Q
P39H,25.4,WW,EX,BOP,CVM,SA,Q
P257,25.4,WW,IM,BOP,CP,NSA,Q
P2AN,25.4,WW,IM,BOP,CP,SA,Q
P2G5,25.4,WW,IM,BOP,CVM,NSA,Q
P2LL,25.4,WW,IM,BOP,CVM,SA,Q
P42U,25.7,EU,EX,BOP,CP,NSA,Q
P48C,25.7,EU,EX,BOP,CP,SA,Q
P4DS,25.7,EU,EX,BOP,CVM,NSA,Q
P4JA,25.7,EU,EX,BOP,CVM,SA,Q
P3EY,25.7,EU,IM,BOP,CP,NSA,Q
P3KG,25.7,EU,IM,BOP,CP,SA,Q
P3PW,25.7,EU,IM,BOP,CVM,NSA,Q
P3VE,25.7,EU,IM,BOP,CVM,SA,Q
P5CM,25.7,RW,EX,BOP,CP,NSA,Q
P5I4,25.7,RW,EX,BOP,CP,SA,Q
P5NK,25.7,RW,EX,BOP,CVM,NSA,Q
P5T2,25.7,RW,EX,BOP,CVM,SA,Q
P4OQ,25.7,RW,IM,BOP,CP,NSA,Q
P4U8,25.7,RW,IM,BOP,CP,SA,Q
P4ZO,25.7,RW,IM,BOP,CVM,NSA,Q
P576,25.7,RW,IM,BOP,CVM,SA,Q
P2R4,25.7,WW,EX,BOP,CP,NSA,Q
P2WK,25.7,WW,EX,BOP,CP,SA,Q
P342,25.7,WW,EX,BOP,CVM,NSA,Q
P39I,25.7,WW,EX,BOP,CVM,SA,Q
P258,25.7,WW,IM,BOP,CP,NSA,Q
P2AO,25.7,WW,IM,BOP,CP,SA,Q
P2G6,25.7,WW,IM,BOP,CVM,NSA,Q
P2LM,25.7,WW,IM,BOP,CVM,SA,Q
P42V,25.9,EU,EX,BOP,CP,NSA,Q
P48D,25.9,EU,EX,BOP,CP,SA,Q
P4DT,25.9,EU,EX,BOP,CVM,NSA,Q
P4JB,25.9,EU,EX,BOP,CVM,SA,Q
P3EZ,25.9,EU,IM,BOP,CP,NSA,Q
P3KH,25.9,EU,IM,BOP,CP,SA,Q
P3PX,25.9,EU,IM,BOP,CVM,NSA,Q
P3VF,25.9,EU,IM,BOP,CVM,SA,Q
P5CN,25.9,RW,EX,BOP,CP,NSA,Q
P5I5,25.9,RW,EX,BOP,CP,SA,Q
P5NL,25.9,RW,EX,BOP,CVM,NSA,Q
P5T3,25.9,RW,EX,BOP,CVM,SA,Q
P4OR,25.9,RW,IM,BOP,CP,NSA,Q
P4U9,25.9,RW,IM,BOP,CP,SA,Q
P4ZP,25.9,RW,IM,BOP,CVM,NSA,Q
P577,25.9,RW,IM,BOP,CVM,SA,Q
P2R5,25.9,WW,EX,BOP,CP,NSA,Q
P2WL,25.9,WW,EX,BOP,CP,SA,Q
P343,25.9,WW,EX,BOP,CVM,NSA,Q
P39J,25.9,WW,EX,BOP,CVM,SA,Q
P259,25.9,WW,IM,BOP,CP,NSA,Q
P2AP,25.9,WW,IM,BOP,CP,SA,Q
P2G7,25.9,WW,IM,BOP,CVM,NSA,Q
P2LN,25.9,WW,IM,BOP,CVM,SA,Q
P42W,26,EU,EX,BOP,CP,NSA,Q
P48E,26,EU,EX,BOP,CP,SA,Q
P4DU,26,EU,EX,BOP,CVM,NSA,Q
P4JC,26,EU,EX,BOP,CVM,SA,Q
P3F2,26,EU,IM,BOP,CP,NSA,Q
P3KI,26,EU,IM,BOP,CP,SA,Q
P3PY,26,EU,IM,BOP,CVM,NSA,Q
P3VG,26,EU,IM,BOP,CVM,SA,Q
P5CO,26,RW,EX,BOP,CP,NSA,Q
P5I6,26,RW,EX,BOP,CP,SA,Q
P5NM,26,RW,EX,BOP,CVM,NSA,Q
P5T4,26,RW,EX,BOP,CVM,SA,Q
P4OS,26,RW,IM,BOP,CP,NSA,Q
P4UA,26,RW,IM,BOP,CP,SA,Q
P4ZQ,26,RW,IM,BOP,CVM,NSA,Q
P578,26,RW,IM,BOP,CVM,SA,Q
P2R6,26,WW,EX,BOP,CP,NSA,Q
P2WM,26,WW,EX,BOP,CP,SA,Q
P344,26,WW,EX,BOP,CVM,NSA,Q
P39K,26,WW,EX,BOP,CVM,SA,Q
P25A,26,WW,IM,BOP,CP,NSA,Q
P2AQ,26,WW,IM,BOP,CP,SA,Q
P2G8,26,WW,IM,BOP,CVM,NSA,Q
P2LO,26,WW,IM,BOP,CVM,SA,Q
P42X,26.1,EU,EX,BOP,CP,NSA,Q
P48F,26.1,EU,EX,BOP,CP,SA,Q
P4DV,26.1,EU,EX,BOP,CVM,NSA,Q
P4JD,26.1,EU,EX,BOP,CVM,SA,Q
P3F3,26.1,EU,IM,BOP,CP,NSA,Q
P3KJ,26.1,EU,IM,BOP,CP,SA,Q
P3PZ,26.1,EU,IM,BOP,CVM,NSA,Q
P3VH,26.1,EU,IM,BOP,CVM,SA,Q
P5CP,26.1,RW,EX,BOP,CP,NSA,Q
P5I7,26.1,RW,EX,BOP,CP,SA,Q
P5NN,26.1,RW,EX,BOP,CVM,NSA,Q
P5T5,26.1,RW,EX,BOP,CVM,SA,Q
P4OT,26.1,RW,IM,BOP,CP,NSA,Q
P4UB,26.1,RW,IM,BOP,CP,SA,Q
P4ZR,26.1,RW,IM,BOP,CVM,NSA,Q
P579,26.1,RW,IM,BOP,CVM,SA,Q
P2R7,26.1,WW,EX,BOP,CP,NSA,Q
P2WN,26.1,WW,EX,BOP,CP,SA,Q
P345,26.1,WW,EX,BOP,CVM,NSA,Q
P39L,26.1,WW,EX,BOP,CVM,SA,Q
P25B,26.1,WW,IM,BOP,CP,NSA,Q
P2AR,26.1,WW,IM,BOP,CP,SA,Q
P2G9,26.1,WW,IM,BOP,CVM,NSA,Q
P2LP,26.1,WW,IM,BOP,CVM,SA,Q
P42Y,26.2,EU,EX,BOP,CP,NSA,Q
P48G,26.2,EU,EX,BOP,CP,SA,Q
P4DW,26.2,EU,EX,BOP,CVM,NSA,Q
P4JE,26.2,EU,EX,BOP,CVM,SA,Q
P3F4,26.2,EU,IM,BOP,CP,NSA,Q
P3KK,26.2,EU,IM,BOP,CP,SA,Q
P3Q2,26.2,EU,IM,BOP,CVM,NSA,Q
P3VI,26.2,EU,IM,BOP,CVM,SA,Q
P5CQ,26.2,RW,EX,BOP,CP,NSA,Q
P5I8,26.2,RW,EX,BOP,CP,SA,Q
P5NO,26.2,RW,EX,BOP,CVM,NSA,Q
P5T6,26.2,RW,EX,BOP,CVM,SA,Q
P4OU,26.2,RW,IM,BOP,CP,NSA,Q
P4UC,26.2,RW,IM,BOP,CP,SA,Q
P4ZS,26.2,RW,IM,BOP,CVM,NSA,Q
P57A,26.2,RW,IM,BOP,CVM,SA,Q
P2R8,26.2,WW,EX,BOP,CP,NSA,Q
P2WO,26.2,WW,EX,BOP,CP,SA,Q
P346,26.2,WW,EX,BOP,CVM,NSA,Q
P39M,26.2,WW,EX,BOP,CVM,SA,Q
P25C,26.2,WW,IM,BOP,CP,NSA,Q
