cdid,PRODUCT,AREA,DIRECTION,BASIS,PRICE,SEASADJ,PERIOD
P4MZ,13.9,D5,IM,BOP,CP,NSA,Q
P4SH,13.9,D5,IM,BOP,CP,SA,A
P4SH,13.9,D5,IM,BOP,CP,SA,Q
P4XX,13.9,D5,IM,BOP,CVM,NSA,A
P4XX,13.9,D5,IM,BOP,CVM,NSA,Q
P55F,13.9,D5,IM,BOP,CVM,SA,A
P55F,13.9,D5,IM,BOP,CVM,SA,Q
P2PD,13.9,W1,EX,BOP,CP,NSA,A
P2PD,13.9,W1,EX,BOP,CP,NSA,Q
P2UT,13.9,W1,EX,BOP,CP,SA,A
P2UT,13.9,W1,EX,BOP,CP,SA,Q
P32B,13.9,W1,EX,BOP,CVM,NSA,A
P32B,13.9,W1,EX,BOP,CVM,NSA,Q
P37R,13.9,W1,EX,BOP,CVM,SA,A
P37R,13.9,W1,EX,BOP,CVM,SA,Q
P23H,13.9,W1,IM,BOP,CP,NSA,A
P23H,13.9,W1,IM,BOP,CP,NSA,Q
P28X,13.9,W1,IM,BOP,CP,SA,A
P28X,13.9,W1,IM,BOP,CP,SA,Q
P2EF,13.9,W1,IM,BOP,CVM,NSA,A
P2EF,13.9,W1,IM,BOP,CVM,NSA,Q
P2JV,13.9,W1,IM,BOP,CVM,SA,A
P2JV,13.9,W1,IM,BOP,CVM,SA,Q
P3Z6,14,B5,EX,BOP,CP,NSA,A
P3Z6,14,B5,EX,BOP,CP,NSA,Q
P46M,14,B5,EX,BOP,CP,SA,A
P46M,14,B5,EX,BOP,CP,SA,Q
P4C4,14,B5,EX,BOP,CVM,NSA,A
P4C4,14,B5,EX,BOP,CVM,NSA,Q
P4HK,14,B5,EX,BOP,CVM,SA,A
P4HK,14,B5,EX,BOP,CVM,SA,Q
P3DA,14,B5,IM,BOP,CP,NSA,A
P3DA,14,B5,IM,BOP,CP,NSA,Q
P3IQ,14,B5,IM,BOP,CP,SA,A
P3IQ,14,B5,IM,BOP,CP,SA,Q
P3O8,14,B5,IM,BOP,CVM,NSA,A
P3O8,14,B5,IM,BOP,CVM,NSA,Q
P3TO,14,B5,IM,BOP,CVM,SA,A
P3TO,14,B5,IM,BOP,CVM,SA,Q
P5AW,14,D5,EX,BOP,CP,NSA,A
P5AW,14,D5,EX,BOP,CP,NSA,Q
P5GE,14,D5,EX,BOP,CP,SA,A
P5GE,14,D5,EX,BOP,CP,SA,Q
P5LU,14,D5,EX,BOP,CVM,NSA,A
P5LU,14,D5,EX,BOP,CVM,NSA,Q
P5RC,14,D5,EX,BOP,CVM,SA,A
P5RC,14,D5,EX,BOP,CVM,SA,Q
P4N2,14,D5,IM,BOP,CP,NSA,A
P4N2,14,D5,IM,BOP,CP,NSA,Q
P4SI,14,D5,IM,BOP,CP,SA,A
P4SI,14,D5,IM,BOP,CP,SA,Q
P4XY,14,D5,IM,BOP,CVM,NSA,A
P4XY,14,D5,IM,BOP,CVM,NSA,Q
P55G,14,D5,IM,BOP,CVM,SA,A
P55G,14,D5,IM,BOP,CVM,SA,Q
P2PE,14,W1,EX,BOP,CP,NSA,A
P2PE,14,W1,EX,BOP,CP,NSA,Q
P2UU,14,W1,EX,BOP,CP,SA,A
P2UU,14,W1,EX,BOP,CP,SA,Q
P32C,14,W1,EX,BOP,CVM,NSA,A
P32C,14,W1,EX,BOP,CVM,NSA,Q
P37S,14,W1,EX,BOP,CVM,SA,A
P37S,14,W1,EX,BOP,CVM,SA,Q
P23I,14,W1,IM,BOP,CP,NSA,A
P23I,14,W1,IM,BOP,CP,NSA,Q
P28Y,14,W1,IM,BOP,CP,SA,A
P28Y,14,W1,IM,BOP,CP,SA,Q
P2EG,14,W1,IM,BOP,CVM,NSA,A
P2EG,14,W1,IM,BOP,CVM,NSA,Q
P2JW,14,W1,IM,BOP,CVM,SA,A
P2JW,14,W1,IM,BOP,CVM,SA,Q
P3Z7,14.1,B5,EX,BOP,CP,NSA,A
P3Z7,14.1,B5,EX,BOP,CP,NSA,Q
P46N,14.1,B5,EX,BOP,CP,SA,A
P46N,14.1,B5,EX,BOP,CP,SA,Q
P4C5,14.1,B5,EX,BOP,CVM,NSA,A
P4C5,14.1,B5,EX,BOP,CVM,NSA,Q
P4HL,14.1,B5,EX,BOP,CVM,SA,A
P4HL,14.1,B5,EX,BOP,CVM,SA,Q
P3DB,14.1,B5,IM,BOP,CP,NSA,A
P3DB,14.1,B5,IM,BOP,CP,NSA,Q
P3IR,14.1,B5,IM,BOP,CP,SA,A
P3IR,14.1,B5,IM,BOP,CP,SA,Q
P3O9,14.1,B5,IM,BOP,CVM,NSA,A
P3O9,14.1,B5,IM,BOP,CVM,NSA,Q
P3TP,14.1,B5,IM,BOP,CVM,SA,A
P3TP,14.1,B5,IM,BOP,CVM,SA,Q
P5AX,14.1,D5,EX,BOP,CP,NSA,A
P5AX,14.1,D5,EX,BOP,CP,NSA,Q
P5GF,14.1,D5,EX,BOP,CP,SA,A
P5GF,14.1,D5,EX,BOP,CP,SA,Q
P5LV,14.1,D5,EX,BOP,CVM,NSA,A
P5LV,14.1,D5,EX,BOP,CVM,NSA,Q
P5RD,14.1,D5,EX,BOP,CVM,SA,A
P5RD,14.1,D5,EX,BOP,CVM,SA,Q
P4N3,14.1,D5,IM,BOP,CP,NSA,A
P4N3,14.1,D5,IM,BOP,CP,NSA,Q
P4SJ,14.1,D5,IM,BOP,CP,SA,A
P4SJ,14.1,D5,IM,BOP,CP,SA,Q
P4XZ,14.1,D5,IM,BOP,CVM,NSA,A
P4XZ,14.1,D5,IM,BOP,CVM,NSA,Q
P55H,14.1,D5,IM,BOP,CVM,SA,A
P55H,14.1,D5,IM,BOP,CVM,SA,Q
P2PF,14.1,W1,EX,BOP,CP,NSA,A
P2PF,14.1,W1,EX,BOP,CP,NSA,Q
P2UV,14.1,W1,EX,BOP,CP,SA,A
P2UV,14.1,W1,EX,BOP,CP,SA,Q
P32D,14.1,W1,EX,BOP,CVM,NSA,A
P32D,14.1,W1,EX,BOP,CVM,NSA,Q
P37T,14.1,W1,EX,BOP,CVM,SA,A
P37T,14.1,W1,EX,BOP,CVM,SA,Q
P23J,14.1,W1,IM,BOP,CP,NSA,A
P23J,14.1,W1,IM,BOP,CP,NSA,Q
P28Z,14.1,W1,IM,BOP,CP,SA,A
P28Z,14.1,W1,IM,BOP,CP,SA,Q
P2EH,14.1,W1,IM,BOP,CVM,NSA,A
P2EH,14.1,W1,IM,BOP,CVM,NSA,Q
P2JX,14.1,W1,IM,BOP,CVM,SA,A
P2JX,14.1,W1,IM,BOP,CVM,SA,Q
P3Z8,14.2,B5,EX,BOP,CP,NSA,A
P3Z8,14.2,B5,EX,BOP,CP,NSA,Q
P46O,14.2,B5,EX,BOP,CP,SA,A
P46O,14.2,B5,EX,BOP,CP,SA,Q
P4C6,14.2,B5,EX,BOP,CVM,NSA,A
P4C6,14.2,B5,EX,BOP,CVM,NSA,Q
P4HM,14.2,B5,EX,BOP,CVM,SA,A
P4HM,14.2,B5,EX,BOP,CVM,SA,Q
P3DC,14.2,B5,IM,BOP,CP,NSA,A
P3DC,14.2,B5,IM,BOP,CP,NSA,Q
P3IS,14.2,B5,IM,BOP,CP,SA,A
P3IS,14.2,B5,IM,BOP,CP,SA,Q
P3OA,14.2,B5,IM,BOP,CVM,NSA,A
P3OA,14.2,B5,IM,BOP,CVM,NSA,Q
P3TQ,14.2,B5,IM,BOP,CVM,SA,A
P3TQ,14.2,B5,IM,BOP,CVM,SA,Q
P5AY,14.2,D5,EX,BOP,CP,NSA,A
P5AY,14.2,D5,EX,BOP,CP,NSA,Q
P5GG,14.2,D5,EX,BOP,CP,SA,A
P5GG,14.2,D5,EX,BOP,CP,SA,Q
P5LW,14.2,D5,EX,BOP,CVM,NSA,A
P5LW,14.2,D5,EX,BOP,CVM,NSA,Q
P5RE,14.2,D5,EX,BOP,CVM,SA,A
P5RE,14.2,D5,EX,BOP,CVM,SA,Q
P4N4,14.2,D5,IM,BOP,CP,NSA,A
P4N4,14.2,D5,IM,BOP,CP,NSA,Q
P4SK,14.2,D5,IM,BOP,CP,SA,A
P4SK,14.2,D5,IM,BOP,CP,SA,Q
P4Y2,14.2,D5,IM,BOP,CVM,NSA,A
P4Y2,14.2,D5,IM,BOP,CVM,NSA,Q
P55I,14.2,D5,IM,BOP,CVM,SA,A
P55I,14.2,D5,IM,BOP,CVM,SA,Q
P2PG,14.2,W1,EX,BOP,CP,NSA,A
P2PG,14.2,W1,EX,BOP,CP,NSA,Q
P2UW,14.2,W1,EX,BOP,CP,SA,A
P2UW,14.2,W1,EX,BOP,CP,SA,Q
P32E,14.2,W1,EX,BOP,CVM,NSA,A
P32E,14.2,W1,EX,BOP,CVM,NSA,Q
P37U,14.2,W1,EX,BOP,CVM,SA,A
P37U,14.2,W1,EX,BOP,CVM,SA,Q
P23K,14.2,W1,IM,BOP,CP,NSA,A
P23K,14.2,W1,IM,BOP,CP,NSA,Q
P292,14.2,W1,IM,BOP,CP,SA,A
P292,14.2,W1,IM,BOP,CP,SA,Q
P2EI,14.2,W1,IM,BOP,CVM,NSA,A
P2EI,14.2,W1,IM,BOP,CVM,NSA,Q
P2JY,14.2,W1,IM,BOP,CVM,SA,A
P2JY,14.2,W1,IM,BOP,CVM,SA,Q
P3Z9,14.3,B5,EX,BOP,CP,NSA,A
P3Z9,14.3,B5,EX,BOP,CP,NSA,Q
P46P,14.3,B5,EX,BOP,CP,SA,A
P46P,14.3,B5,EX,BOP,CP,SA,Q
P4C7,14.3,B5,EX,BOP,CVM,NSA,A
P4C7,14.3,B5,EX,BOP,CVM,NSA,Q
P4HN,14.3,B5,EX,BOP,CVM,SA,A
P4HN,14.3,B5,EX,BOP,CVM,SA,Q
P3DD,14.3,B5,IM,BOP,CP,NSA,A
P3DD,14.3,B5,IM,BOP,CP,NSA,Q
P3IT,14.3,B5,IM,BOP,CP,SA,A
P3IT,14.3,B5,IM,BOP,CP,SA,Q
P3OB,14.3,B5,IM,BOP,CVM,NSA,A
P3OB,14.3,B5,IM,BOP,CVM,NSA,Q
P3TR,14.3,B5,IM,BOP,CVM,SA,A
P3TR,14.3,B5,IM,BOP,CVM,SA,Q
P5AZ,14.3,D5,EX,BOP,CP,NSA,A
P5AZ,14.3,D5,EX,BOP,CP,NSA,Q
P5GH,14.3,D5,EX,BOP,CP,SA,A
P5GH,14.3,D5,EX,BOP,CP,SA,Q
P5LX,14.3,D5,EX,BOP,CVM,NSA,A
P5LX,14.3,D5,EX,BOP,CVM,NSA,Q
P5RF,14.3,D5,EX,BOP,CVM,SA,A
P5RF,14.3,D5,EX,BOP,CVM,SA,Q
P4N5,14.3,D5,IM,BOP,CP,NSA,A
P4N5,14.3,D5,IM,BOP,CP,NSA,Q
P4SL,14.3,D5,IM,BOP,CP,SA,A
P4SL,14.3,D5,IM,BOP,CP,SA,Q
P4Y3,14.3,D5,IM,BOP,CVM,NSA,A
P4Y3,14.3,D5,IM,BOP,CVM,NSA,Q
P55J,14.3,D5,IM,BOP,CVM,SA,A
P55J,14.3,D5,IM,BOP,CVM,SA,Q
P2PH,14.3,W1,EX,BOP,CP,NSA,A
P2PH,14.3,W1,EX,BOP,CP,NSA,Q
P2UX,14.3,W1,EX,BOP,CP,SA,A
P2UX,14.3,W1,EX,BOP,CP,SA,Q
P32F,14.3,W1,EX,BOP,CVM,NSA,A
P32F,14.3,W1,EX,BOP,CVM,NSA,Q
P37V,14.3,W1,EX,BOP,CVM,SA,A
P37V,14.3,W1,EX,BOP,CVM,SA,Q
P23L,14.3,W1,IM,BOP,CP,NSA,A
P23L,14.3,W1,IM,BOP,CP,NSA,Q
P293,14.3,W1,IM,BOP,CP,SA,A
P293,14.3,W1,IM,BOP,CP,SA,Q
P2EJ,14.3,W1,IM,BOP,CVM,NSA,A
P2EJ,14.3,W1,IM,BOP,CVM,NSA,Q
P2JZ,14.3,W1,IM,BOP,CVM,SA,A
P2JZ,14.3,W1,IM,BOP,CVM,SA,Q
P3ZA,15,B5,EX,BOP,CP,NSA,A
P3ZA,15,B5,EX,BOP,CP,NSA,Q
P46Q,15,B5,EX,BOP,CP,SA,A
P46Q,15,B5,EX,BOP,CP,SA,Q
P4C8,15,B5,EX,BOP,CVM,NSA,A
P4C8,15,B5,EX,BOP,CVM,NSA,Q
P4HO,15,B5,EX,BOP,CVM,SA,A
P4HO,15,B5,EX,BOP,CVM,SA,Q
P3DE,15,B5,IM,BOP,CP,NSA,A
P3DE,15,B5,IM,BOP,CP,NSA,Q
P3IU,15,B5,IM,BOP,CP,SA,A
P3IU,15,B5,IM,BOP,CP,SA,Q
P3OC,15,B5,IM,BOP,CVM,NSA,A
P3OC,15,B5,IM,BOP,CVM,NSA,Q
P3TS,15,B5,IM,BOP,CVM,SA,A
P3TS,15,B5,IM,BOP,CVM,SA,Q
P5B2,15,D5,EX,BOP,CP,NSA,A
P5B2,15,D5,EX,BOP,CP,NSA,Q
P5GI,15,D5,EX,BOP,CP,SA,A
P5GI,15,D5,EX,BOP,CP,SA,Q
P5LY,15,D5,EX,BOP,CVM,NSA,A
P5LY,15,D5,EX,BOP,CVM,NSA,Q
P5RG,15,D5,EX,BOP,CVM,SA,A
P5RG,15,D5,EX,BOP,CVM,SA,Q
P4N6,15,D5,IM,BOP,CP,NSA,A
P4N6,15,D5,IM,BOP,CP,NSA,Q
P4SM,15,D5,IM,BOP,CP,SA,A
P4SM,15,D5,IM,BOP,CP,SA,Q
P4Y4,15,D5,IM,BOP,CVM,NSA,A
P4Y4,15,D5,IM,BOP,CVM,NSA,Q
P55K,15,D5,IM,BOP,CVM,SA,A
P55K,15,D5,IM,BOP,CVM,SA,Q
P2PI,15,W1,EX,BOP,CP,NSA,A
P2PI,15,W1,EX,BOP,CP,NSA,Q
P2UY,15,W1,EX,BOP,CP,SA,A
P2UY,15,W1,EX,BOP,CP,SA,Q
P32G,15,W1,EX,BOP,CVM,NSA,A
P32G,15,W1,EX,BOP,CVM,NSA,Q
P37W,15,W1,EX,BOP,CVM,SA,A
P37W,15,W1,EX,BOP,CVM,SA,Q
P23M,15,W1,IM,BOP,CP,NSA,A
P23M,15,W1,IM,BOP,CP,NSA,Q
P294,15,W1,IM,BOP,CP,SA,A
P294,15,W1,IM,BOP,CP,SA,Q
P2EK,15,W1,IM,BOP,CVM,NSA,A
P2EK,15,W1,IM,BOP,CVM,NSA,Q
P2K2,15,W1,IM,BOP,CVM,SA,A
P2K2,15,W1,IM,BOP,CVM,SA,Q
P3ZB,15.1,B5,EX,BOP,CP,NSA,A
P3ZB,15.1,B5,EX,BOP,CP,NSA,Q
P46R,15.1,B5,EX,BOP,CP,SA,A
P46R,15.1,B5,EX,BOP,CP,SA,Q
P4C9,15.1,B5,EX,BOP,CVM,NSA,A
P4C9,15.1,B5,EX,BOP,CVM,NSA,Q
P4HP,15.1,B5,EX,BOP,CVM,SA,A
P4HP,15.1,B5,EX,BOP,CVM,SA,Q
P3DF,15.1,B5,IM,BOP,CP,NSA,A
P3DF,15.1,B5,IM,BOP,CP,NSA,Q
P3IV,15.1,B5,IM,BOP,CP,SA,A
P3IV,15.1,B5,IM,BOP,CP,SA,Q
P3OD,15.1,B5,IM,BOP,CVM,NSA,A
P3OD,15.1,B5,IM,BOP,CVM,NSA,Q
P3TT,15.1,B5,IM,BOP,CVM,SA,A
P3TT,15.1,B5,IM,BOP,CVM,SA,Q
P5B3,15.1,D5,EX,BOP,CP,NSA,A
P5B3,15.1,D5,EX,BOP,CP,NSA,Q
P5GJ,15.1,D5,EX,BOP,CP,SA,A
P5GJ,15.1,D5,EX,BOP,CP,SA,Q
P5LZ,15.1,D5,EX,BOP,CVM,NSA,A
P5LZ,15.1,D5,EX,BOP,CVM,NSA,Q
P5RH,15.1,D5,EX,BOP,CVM,SA,A
P5RH,15.1,D5,EX,BOP,CVM,SA,Q
P4N7,15.1,D5,IM,BOP,CP,NSA,A
P4N7,15.1,D5,IM,BOP,CP,NSA,Q
P4SN,15.1,D5,IM,BOP,CP,SA,A
P4SN,15.1,D5,IM,BOP,CP,SA,Q
P4Y5,15.1,D5,IM,BOP,CVM,NSA,A
P4Y5,15.1,D5,IM,BOP,CVM,NSA,Q
P55L,15.1,D5,IM,BOP,CVM,SA,A
P55L,15.1,D5,IM,BOP,CVM,SA,Q
P2PJ,15.1,W1,EX,BOP,CP,NSA,A
P2PJ,15.1,W1,EX,BOP,CP,NSA,Q
P2UZ,15.1,W1,EX,BOP,CP,SA,A
P2UZ,15.1,W1,EX,BOP,CP,SA,Q
P32H,15.1,W1,EX,BOP,CVM,NSA,A
P32H,15.1,W1,EX,BOP,CVM,NSA,Q
P37X,15.1,W1,EX,BOP,CVM,SA,A
P37X,15.1,W1,EX,BOP,CVM,SA,Q
P23N,15.1,W1,IM,BOP,CP,NSA,A
P23N,15.1,W1,IM,BOP,CP,NSA,Q
P295,15.1,W1,IM,BOP,CP,SA,A
P295,15.1,W1,IM,BOP,CP,SA,Q
P2EL,15.1,W1,IM,BOP,CVM,NSA,A
P2EL,15.1,W1,IM,BOP,CVM,NSA,Q
P2K3,15.1,W1,IM,BOP,CVM,SA,A
P2K3,15.1,W1,IM,BOP,CVM,SA,Q
P3ZC,15.2,B5,EX,BOP,CP,NSA,A
P3ZC,15.2,B5,EX,BOP,CP,NSA,Q
P46S,15.2,B5,EX,BOP,CP,SA,A
P46S,15.2,B5,EX,BOP,CP,SA,Q
P4CA,15.2,B5,EX,BOP,CVM,NSA,A
P4CA,15.2,B5,EX,BOP,CVM,NSA,Q
P4HQ,15.2,B5,EX,BOP,CVM,SA,A
P4HQ,15.2,B5,EX,BOP,CVM,SA,Q
P3DG,15.2,B5,IM,BOP,CP,NSA,A
P3DG,15.2,B5,IM,BOP,CP,NSA,Q
P3IW,15.2,B5,IM,BOP,CP,SA,A
P3IW,15.2,B5,IM,BOP,CP,SA,Q
P3OE,15.2,B5,IM,BOP,CVM,NSA,A
P3OE,15.2,B5,IM,BOP,CVM,NSA,Q
P3TU,15.2,B5,IM,BOP,CVM,SA,A
P3TU,15.2,B5,IM,BOP,CVM,SA,Q
P5B4,15.2,D5,EX,BOP,CP,NSA,A
P5B4,15.2,D5,EX,BOP,CP,NSA,Q
P5GK,15.2,D5,EX,BOP,CP,SA,A
P5GK,15.2,D5,EX,BOP,CP,SA,Q
P5M2,15.2,D5,EX,BOP,CVM,NSA,A
P5M2,15.2,D5,EX,BOP,CVM,NSA,Q
P5RI,15.2,D5,EX,BOP,CVM,SA,A
P5RI,15.2,D5,EX,BOP,CVM,SA,Q
P4N8,15.2,D5,IM,BOP,CP,NSA,A
P4N8,15.2,D5,IM,BOP,CP,NSA,Q
P4SO,15.2,D5,IM,BOP,CP,SA,A
P4SO,15.2,D5,IM,BOP,CP,SA,Q
P4Y6,15.2,D5,IM,BOP,CVM,NSA,A
P4Y6,15.2,D5,IM,BOP,CVM,NSA,Q
P55M,15.2,D5,IM,BOP,CVM,SA,A
P55M,15.2,D5,IM,BOP,CVM,SA,Q
P2PK,15.2,W1,EX,BOP,CP,NSA,A
P2PK,15.2,W1,EX,BOP,CP,NSA,Q
P2V2,15.2,W1,EX,BOP,CP,SA,A
P2V2,15.2,W1,EX,BOP,CP,SA,Q
P32I,15.2,W1,EX,BOP,CVM,NSA,A
P32I,15.2,W1,EX,BOP,CVM,NSA,Q
P37Y,15.2,W1,EX,BOP,CVM,SA,A
P37Y,15.2,W1,EX,BOP,CVM,SA,Q
P23O,15.2,W1,IM,BOP,CP,NSA,A
P23O,15.2,W1,IM,BOP,CP,NSA,Q
P296,15.2,W1,IM,BOP,CP,SA,A
P296,15.2,W1,IM,BOP,CP,SA,Q
P2EM,15.2,W1,IM,BOP,CVM,NSA,A
P2EM,15.2,W1,IM,BOP,CVM,NSA,Q
P2K4,15.2,W1,IM,BOP,CVM,SA,A
P2K4,15.2,W1,IM,BOP,CVM,SA,Q
P3ZD,16,B5,EX,BOP,CP,NSA,A
P3ZD,16,B5,EX,BOP,CP,NSA,Q
P46T,16,B5,EX,BOP,CP,SA,A
P46T,16,B5,EX,BOP,CP,SA,Q
P4CB,16,B5,EX,BOP,CVM,NSA,A
P4CB,16,B5,EX,BOP,CVM,NSA,Q
P4HR,16,B5,EX,BOP,CVM,SA,A
P4HR,16,B5,EX,BOP,CVM,SA,Q
P3DH,16,B5,IM,BOP,CP,NSA,A
P3DH,16,B5,IM,BOP,CP,NSA,Q
P3IX,16,B5,IM,BOP,CP,SA,A
P3IX,16,B5,IM,BOP,CP,SA,Q
P3OF,16,B5,IM,BOP,CVM,NSA,A
P3OF,16,B5,IM,BOP,CVM,NSA,Q
P3TV,16,B5,IM,BOP,CVM,SA,A
P3TV,16,B5,IM,BOP,CVM,SA,Q
P5B5,16,D5,EX,BOP,CP,NSA,A
P5B5,16,D5,EX,BOP,CP,NSA,Q
P5GL,16,D5,EX,BOP,CP,SA,A
P5GL,16,D5,EX,BOP,CP,SA,Q
P5M3,16,D5,EX,BOP,CVM,NSA,A
P5M3,16,D5,EX,BOP,CVM,NSA,Q
P5RJ,16,D5,EX,BOP,CVM,SA,A
P5RJ,16,D5,EX,BOP,CVM,SA,Q
P4N9,16,D5,IM,BOP,CP,NSA,A
P4N9,16,D5,IM,BOP,CP,NSA,Q
P4SP,16,D5,IM,BOP,CP,SA,A
P4SP,16,D5,IM,BOP,CP,SA,Q
P4Y7,16,D5,IM,BOP,CVM,NSA,A
P4Y7,16,D5,IM,BOP,CVM,NSA,Q
P55N,16,D5,IM,BOP,CVM,SA,A
P55N,16,D5,IM,BOP,CVM,SA,Q
P2PL,16,W1,EX,BOP,CP,NSA,A
P2PL,16,W1,EX,BOP,CP,NSA,Q
P2V3,16,W1,EX,BOP,CP,SA,A
P2V3,16,W1,EX,BOP,CP,SA,Q
P32J,16,W1,EX,BOP,CVM,NSA,A
P32J,16,W1,EX,BOP,CVM,NSA,Q
P37Z,16,W1,EX,BOP,CVM,SA,A
P37Z,16,W1,EX,BOP,CVM,SA,Q
P23P,16,W1,IM,BOP,CP,NSA,A
P23P,16,W1,IM,BOP,CP,NSA,Q
P297,16,W1,IM,BOP,CP,SA,A
P297,16,W1,IM,BOP,CP,SA,Q
P2EN,16,W1,IM,BOP,CVM,NSA,A
P2EN,16,W1,IM,BOP,CVM,NSA,Q
P2K5,16,W1,IM,BOP,CVM,SA,A
P2K5,16,W1,IM,BOP,CVM,SA,Q
P3ZE,16.1,B5,EX,BOP,CP,NSA,A
P3ZE,16.1,B5,EX,BOP,CP,NSA,Q
P46U,16.1,B5,EX,BOP,CP,SA,A
P46U,16.1,B5,EX,BOP,CP,SA,Q
P4CC,16.1,B5,EX,BOP,CVM,NSA,A
P4CC,16.1,B5,EX,BOP,CVM,NSA,Q
P4HS,16.1,B5,EX,BOP,CVM,SA,A
P4HS,16.1,B5,EX,BOP,CVM,SA,Q
P3DI,16.1,B5,IM,BOP,CP,NSA,A
P3DI,16.1,B5,IM,BOP,CP,NSA,Q
P3IY,16.1,B5,IM,BOP,CP,SA,A
P3IY,16.1,B5,IM,BOP,CP,SA,Q
P3OG,16.1,B5,IM,BOP,CVM,NSA,A
P3OG,16.1,B5,IM,BOP,CVM,NSA,Q
P3TW,16.1,B5,IM,BOP,CVM,SA,A
P3TW,16.1,B5,IM,BOP,CVM,SA,Q
P5B6,16.1,D5,EX,BOP,CP,NSA,A
P5B6,16.1,D5,EX,BOP,CP,NSA,Q
P5GM,16.1,D5,EX,BOP,CP,SA,A
P5GM,16.1,D5,EX,BOP,CP,SA,Q
P5M4,16.1,D5,EX,BOP,CVM,NSA,A
P5M4,16.1,D5,EX,BOP,CVM,NSA,Q
P5RK,16.1,D5,EX,BOP,CVM,SA,A
P5RK,16.1,D5,EX,BOP,CVM,SA,Q
P4NA,16.1,D5,IM,BOP,CP,NSA,A
P4NA,16.1,D5,IM,BOP,CP,NSA,Q
P4SQ,16.1,D5,IM,BOP,CP,SA,A
P4SQ,16.1,D5,IM,BOP,CP,SA,Q
P4Y8,16.1,D5,IM,BOP,CVM,NSA,A
P4Y8,16.1,D5,IM,BOP,CVM,NSA,Q
P55O,16.1,D5,IM,BOP,CVM,SA,A
P55O,16.1,D5,IM,BOP,CVM,SA,Q
P2PM,16.1,W1,EX,BOP,CP,NSA,A
P2PM,16.1,W1,EX,BOP,CP,NSA,Q
P2V4,16.1,W1,EX,BOP,CP,SA,A
P2V4,16.1,W1,EX,BOP,CP,SA,Q
P32K,16.1,W1,EX,BOP,CVM,NSA,A
P32K,16.1,W1,EX,BOP,CVM,NSA,Q
P382,16.1,W1,EX,BOP,CVM,SA,A
P382,16.1,W1,EX,BOP,CVM,SA,Q
P23Q,16.1,W1,IM,BOP,CP,NSA,A
P23Q,16.1,W1,IM,BOP,CP,NSA,Q
P298,16.1,W1,IM,BOP,CP,SA,A
P298,16.1,W1,IM,BOP,CP,SA,Q
P2EO,16.1,W1,IM,BOP,CVM,NSA,A
P2EO,16.1,W1,IM,BOP,CVM,NSA,Q
P2K6,16.1,W1,IM,BOP,CVM,SA,A
P2K6,16.1,W1,IM,BOP,CVM,SA,Q
P3ZF,16.2,B5,EX,BOP,CP,NSA,A
P3ZF,16.2,B5,EX,BOP,CP,NSA,Q
P46V,16.2,B5,EX,BOP,CP,SA,A
P46V,16.2,B5,EX,BOP,CP,SA,Q
P4CD,16.2,B5,EX,BOP,CVM,NSA,A
P4CD,16.2,B5,EX,BOP,CVM,NSA,Q
P4HT,16.2,B5,EX,BOP,CVM,SA,A
P4HT,16.2,B5,EX,BOP,CVM,SA,Q
P3DJ,16.2,B5,IM,BOP,CP,NSA,A
P3DJ,16.2,B5,IM,BOP,CP,NSA,Q
P3IZ,16.2,B5,IM,BOP,CP,SA,A
P3IZ,16.2,B5,IM,BOP,CP,SA,Q
P3OH,16.2,B5,IM,BOP,CVM,NSA,A
P3OH,16.2,B5,IM,BOP,CVM,NSA,Q
P3TX,16.2,B5,IM,BOP,CVM,SA,A
P3TX,16.2,B5,IM,BOP,CVM,SA,Q
P5B7,16.2,D5,EX,BOP,CP,NSA,A
P5B7,16.2,D5,EX,BOP,CP,NSA,Q
P5GN,16.2,D5,EX,BOP,CP,SA,A
P5GN,16.2,D5,EX,BOP,CP,SA,Q
P5M5,16.2,D5,EX,BOP,CVM,NSA,A
P5M5,16.2,D5,EX,BOP,CVM,NSA,Q
P5RL,16.2,D5,EX,BOP,CVM,SA,A
P5RL,16.2,D5,EX,BOP,CVM,SA,Q
P4NB,16.2,D5,IM,BOP,CP,NSA,A
P4NB,16.2,D5,IM,BOP,CP,NSA,Q
P4SR,16.2,D5,IM,BOP,CP,SA,A
P4SR,16.2,D5,IM,BOP,CP,SA,Q
P4Y9,16.2,D5,IM,BOP,CVM,NSA,A
P4Y9,16.2,D5,IM,BOP,CVM,NSA,Q
P55P,16.2,D5,IM,BOP,CVM,SA,A
P55P,16.2,D5,IM,BOP,CVM,SA,Q
P2PN,16.2,W1,EX,BOP,CP,NSA,A
P2PN,16.2,W1,EX,BOP,CP,NSA,Q
P2V5,16.2,W1,EX,BOP,CP,SA,A
P2V5,16.2,W1,EX,BOP,CP,SA,Q
P32L,16.2,W1,EX,BOP,CVM,NSA,A
P32L,16.2,W1,EX,BOP,CVM,NSA,Q
P383,16.2,W1,EX,BOP,CVM,SA,A
P383,16.2,W1,EX,BOP,CVM,SA,Q
P23R,16.2,W1,IM,BOP,CP,NSA,A
P23R,16.2,W1,IM,BOP,CP,NSA,Q
P299,16.2,W1,IM,BOP,CP,SA,A
P299,16.2,W1,IM,BOP,CP,SA,Q
P2EP,16.2,W1,IM,BOP,CVM,NSA,A
P2EP,16.2,W1,IM,BOP,CVM,NSA,Q
P2K7,16.2,W1,IM,BOP,CVM,SA,A
